id,time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65
72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,2,2,3,1,4,1,1,2,1,1,4,4,4,3,3,2,2,2,2,4,1,2,1,4,3,3,1,2,1,2,4,2,2,1,3,1,2,2,1,1,4,3,2,3,2,2,1,2,2,2,3,2,3,3,1,2,1,2,1,1,2,2,2,1,3
81,2,2,1,2,3,4,1,2,1,1,1,4,3,3,3,2,2,2,2,1,3,1,2,2,4,2,3,2,2,1,2,3,2,1,2,3,2,1,2,2,2,3,2,2,2,3,1,1,2,2,2,3,1,2,2,2,1,2,1,2,1,1,1,2,1,3
82,2,2,2,3,3,4,2,3,3,2,3,4,4,3,3,3,3,3,3,2,3,2,3,3,4,4,4,2,2,3,3,4,3,2,3,4,3,3,3,3,2,4,3,3,2,3,1,3,3,2,3,3,3,4,4,2,3,4,1,3,2,3,3,3,2,4
83,2,3,3,3,2,4,3,2,3,1,2,4,4,4,1,1,3,2,2,2,3,2,3,2,4,3,3,1,1,3,2,4,2,1,3,2,3,3,2,2,1,4,2,3,1,4,1,3,2,1,3,3,2,2,4,2,3,2,2,2,2,2,2,3,1,4
84,2,2,1,1,3,3,1,1,1,2,1,3,4,2,2,2,3,2,2,3,2,1,2,1,4,4,3,2,2,1,3,4,2,2,1,2,3,3,3,2,2,3,4,3,4,4,2,1,2,1,1,4,2,2,3,3,2,1,1,2,2,1,1,3,1,3
85,2,2,1,3,3,4,2,3,3,4,2,4,4,4,2,3,3,3,3,1,3,1,3,3,4,3,4,1,2,2,3,4,2,2,2,3,2,3,2,2,2,4,2,3,3,1,1,2,1,2,2,2,2,2,3,2,2,2,4,3,2,2,1,2,2,4
86,2,2,1,2,2,2,2,2,1,1,1,3,3,2,1,1,3,2,2,1,2,1,1,1,4,3,3,4,2,2,3,2,2,2,1,2,3,3,2,2,2,2,2,2,2,2,1,3,2,2,3,3,2,2,2,3,2,2,2,2,1,1,1,3,2,2
87,2,2,3,4,3,3,4,2,2,2,2,4,4,4,1,1,3,1,4,2,2,3,2,2,4,4,3,3,2,3,4,3,1,4,4,2,3,3,2,3,2,2,4,3,2,3,1,4,3,3,3,4,3,2,2,4,4,3,1,3,2,3,2,4,2,2
88,2,2,2,3,2,3,1,3,3,1,3,3,4,4,4,3,3,4,4,1,3,2,2,2,4,4,4,1,2,2,2,4,3,3,4,4,2,3,3,2,2,3,2,4,4,2,1,4,2,2,3,3,1,3,2,3,2,2,1,1,4,2,2,3,2,2
89,2,3,1,3,3,3,1,2,3,2,2,4,3,3,2,2,4,3,3,2,3,2,2,3,4,4,3,3,3,2,3,4,3,2,3,3,4,3,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2
90,2,2,1,3,3,3,2,3,1,2,2,3,3,3,3,2,3,3,2,2,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,2,2,2,2,3,3,2,2,3,2,2,2,1,2,1,1,2,2,2
91,2,2,2,3,3,4,3,3,1,2,1,4,4,4,3,2,3,3,3,2,2,1,3,1,4,4,4,2,3,2,3,3,3,3,4,3,4,4,4,4,4,4,4,4,2,4,4,4,2,3,3,4,2,4,3,3,4,4,1,4,2,3,3,3,3,4
92,2,2,2,3,1,3,2,3,1,1,3,3,3,2,1,2,2,3,2,3,2,2,3,1,3,2,3,2,2,3,2,3,2,3,2,2,2,2,1,1,1,3,2,3,2,1,3,3,1,1,3,2,2,1,3,3,3,3,1,1,3,3,2,3,3,2
93,2,2,2,4,3,3,1,3,2,1,2,3,3,3,2,2,3,2,2,1,3,1,3,2,4,3,3,2,2,2,3,3,2,3,1,3,3,3,2,3,1,3,2,3,2,3,1,2,1,2,2,4,3,2,3,3,2,2,3,3,3,2,2,2,2,3
94,2,3,3,2,2,3,3,3,2,2,2,2,3,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,3,2,2,2,3,3,2,2,2,3,3,2,2,3,3,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,3,3
95,2,4,3,4,3,4,2,3,2,4,1,4,3,1,3,2,3,4,3,2,3,2,3,3,4,3,3,3,3,3,2,4,2,2,3,3,2,2,3,2,1,3,2,3,3,2,2,3,4,2,2,3,3,3,2,3,3,2,4,3,2,2,2,2,2,2
96,2,3,2,3,2,3,2,3,1,1,2,4,2,2,2,2,3,3,3,1,2,3,2,3,3,3,3,4,3,3,3,3,3,4,3,3,3,2,2,1,2,1,2,4,3,1,1,3,2,3,3,4,1,2,4,4,3,3,1,1,2,2,2,4,2,2
97,2,2,1,3,1,3,2,2,1,2,2,4,3,3,2,2,3,2,2,1,3,1,2,2,4,3,2,1,2,2,2,4,2,1,2,3,2,3,1,1,1,3,3,3,4,1,2,2,1,2,2,3,1,2,3,2,3,1,4,1,2,1,1,3,1,3
98,2,2,2,3,3,3,2,2,2,1,3,4,4,4,1,2,3,3,2,1,4,2,3,3,4,4,2,1,1,1,3,4,2,1,1,2,3,3,2,2,1,3,2,2,4,3,1,3,2,2,3,4,1,2,3,2,2,1,2,2,2,3,1,2,1,3
99,2,2,1,2,1,3,2,2,1,1,1,3,3,3,2,2,3,2,2,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,2,2,1,2,1,2,2,1,1,3,1,1,2,3,2,1,1,1,2,1,1,3,1,3
100,2,3,1,3,4,4,2,3,2,1,3,4,4,3,4,3,4,4,3,2,4,2,3,2,4,4,4,3,3,2,4,4,3,2,1,4,4,4,4,3,3,4,3,4,4,2,2,1,2,3,3,4,2,3,3,2,3,3,3,2,1,2,2,3,2,3
101,2,2,3,3,3,4,1,4,1,1,3,3,3,2,2,2,3,2,1,2,3,2,3,3,4,4,3,4,4,2,2,3,2,2,1,4,3,3,4,3,1,3,3,4,3,3,2,2,1,4,4,3,2,2,3,4,4,2,3,2,4,2,2,2,3,3
102,2,2,1,2,2,3,1,1,2,3,1,2,3,2,2,2,2,2,1,2,2,1,1,2,4,2,2,1,2,1,2,3,1,1,1,2,2,2,2,3,2,3,2,2,2,2,2,1,2,1,1,2,3,2,2,2,1,1,4,2,2,1,2,2,1,2
103,2,2,2,3,3,3,2,3,2,4,3,3,3,2,2,2,3,2,2,3,1,2,3,2,4,3,3,3,3,2,3,2,3,3,2,3,3,4,3,3,3,3,2,3,3,2,3,2,3,3,4,2,3,3,2,2,3,2,3,2,3,2,3,2,1,2
104,2,4,1,3,2,4,3,3,2,1,1,4,4,4,3,4,4,2,2,1,4,1,3,3,4,3,3,2,2,2,3,4,3,2,2,3,3,3,3,1,4,4,2,3,4,2,1,1,1,2,2,3,1,4,4,1,3,3,1,1,1,2,1,2,2,4
105,2,2,1,3,3,4,2,4,2,1,3,4,4,4,2,3,3,3,3,3,3,1,4,3,4,4,4,1,1,4,3,3,2,3,3,3,2,3,2,1,4,3,4,4,2,2,1,2,2,1,4,4,3,2,3,4,4,2,2,2,3,3,2,4,4,3
106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2,2,2,4,4,4,1,2,2,3,1,4,4,4,2,2,4,2,2,2,2,2,4,4,4,4,3,1,2,1,4,4,2,3,3,3,3,2,3,3,3,4,4,3,4,2,4,2,1,1,3,3,2,2,3,2,3,2,3,1,3,1,1,3,2,3
108,2,2,1,3,2,4,2,3,1,4,1,4,4,4,3,4,4,4,3,1,4,1,1,3,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,3,4,4,3,3,2,4,2,4,3,2,3,4,4
109,2,2,1,3,3,3,1,1,3,1,1,4,4,3,4,3,3,4,3,1,3,1,3,3,4,4,4,1,4,1,3,4,4,1,1,4,4,4,4,2,2,3,2,3,4,1,1,1,1,2,2,3,1,3,4,2,2,1,1,1,1,1,1,2,1,3
110,2,2,2,2,3,4,3,3,2,3,3,4,4,3,2,3,3,3,3,3,2,3,2,2,4,3,4,2,2,2,3,4,2,3,3,2,3,3,2,2,2,4,3,3,3,2,2,3,3,2,3,3,2,2,3,2,3,3,3,2,2,3,2,3,2,3
111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2,2,1,3,4,4,2,2,2,1,1,4,4,4,4,4,4,2,2,1,2,2,3,2,4,4,4,2,4,4,4,4,3,2,3,3,4,4,4,1,3,3,4,4,4,4,1,2,1,3,4,4,3,3,3,3,4,4,3,1,1,1,1,2,1,3
113,2,2,4,4,3,3,3,4,2,2,3,3,3,3,3,2,3,2,3,1,3,3,3,1,4,4,3,3,3,4,3,4,3,3,3,3,3,2,4,2,4,3,3,3,4,2,2,3,3,3,4,4,4,2,2,3,3,3,2,3,2,4,2,2,1,2
114,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2,2,1,4,2,4,1,2,3,1,2,4,4,4,2,2,4,2,2,1,3,2,1,3,4,3,3,2,1,2,3,4,2,2,2,3,2,3,2,3,1,4,2,4,2,2,1,3,2,1,3,2,1,3,4,1,3,2,2,1,1,2,1,2,1,4
116,2,3,1,2,2,4,1,4,1,2,3,4,4,2,1,1,2,3,2,1,4,2,3,1,4,3,2,2,3,1,2,4,1,4,4,2,2,2,1,2,1,4,3,3,2,3,4,4,2,2,3,2,2,2,4,4,3,2,4,2,3,3,1,3,3,4
117,2,1,2,4,3,4,1,1,2,4,1,4,4,3,2,2,3,3,2,1,3,1,2,4,4,4,4,2,2,2,3,4,3,3,1,3,3,3,2,3,2,3,2,3,4,4,3,2,2,2,2,4,3,2,3,3,2,1,3,2,2,2,2,2,3,3
118,2,3,1,3,3,3,1,2,2,1,1,4,3,3,2,2,3,3,2,1,3,1,2,3,4,3,3,2,3,1,3,3,2,2,1,2,3,3,2,2,3,2,2,2,4,3,2,1,1,2,2,4,2,3,4,2,2,1,1,2,1,2,1,3,2,3
119,2,2,1,3,3,4,1,2,3,1,1,4,4,4,2,1,3,3,1,2,3,1,2,3,4,4,3,2,2,3,4,4,2,2,2,2,3,3,2,1,1,4,2,3,1,2,1,2,2,2,2,4,2,3,3,2,3,3,1,1,2,2,2,2,2,4
120,2,2,1,2,4,3,3,2,3,1,3,3,3,2,2,1,2,3,2,1,2,2,2,1,4,4,3,2,1,3,2,3,2,3,1,2,2,2,2,2,2,3,4,3,2,3,1,2,2,2,2,1,2,2,3,4,3,2,1,2,2,4,2,4,2,2
121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2,3,1,3,3,4,1,1,2,1,2,4,4,4,3,3,3,2,2,3,4,1,3,1,4,3,4,2,3,1,3,4,3,2,2,3,3,3,2,1,2,3,2,2,2,1,1,1,2,2,2,4,3,3,3,2,1,1,3,3,2,1,1,2,1,3
123,2,3,3,4,2,4,4,3,1,1,2,4,4,4,1,1,3,1,3,1,3,2,2,2,4,2,4,1,1,3,2,4,1,2,2,2,2,3,2,1,1,3,2,3,4,4,2,2,1,2,3,2,2,3,4,3,3,1,1,1,2,1,1,2,1,4
124,2,2,1,3,2,4,1,2,2,2,1,4,4,4,2,2,2,2,2,1,3,1,1,1,3,3,4,1,1,1,2,3,1,1,1,3,2,2,1,3,1,3,2,1,2,2,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,2,1,3
125,2,2,2,3,3,3,2,2,3,1,2,3,3,2,2,3,3,4,3,2,3,2,1,3,4,3,3,2,2,2,3,3,2,4,2,3,4,3,2,2,2,3,3,4,3,2,2,2,2,2,2,3,1,2,3,3,3,2,1,3,2,2,2,3,2,3
126,2,3,1,1,2,4,1,4,2,3,2,4,4,2,1,4,4,4,4,2,3,1,4,3,4,4,3,1,1,2,3,4,3,2,2,2,3,4,1,2,3,4,3,4,2,3,2,2,1,2,2,4,2,3,1,2,2,1,1,2,3,2,1,3,2,4
127,2,2,3,2,1,4,2,4,1,4,4,4,4,4,1,1,2,4,4,2,3,3,3,2,4,3,3,2,2,4,2,4,1,3,3,3,4,3,2,4,3,4,4,4,3,3,2,4,3,3,4,2,3,3,4,3,3,3,4,4,2,3,3,3,2,4
128,2,2,1,3,2,3,1,3,2,1,1,3,4,4,2,1,2,2,2,1,2,1,1,1,4,2,2,1,1,1,2,4,2,1,1,3,2,2,1,1,1,4,3,2,2,1,1,1,1,1,2,2,1,1,3,2,1,1,2,1,2,1,1,3,2,3
129,2,2,1,3,2,3,2,3,2,1,2,4,4,2,2,3,3,2,3,2,3,1,2,3,4,3,2,1,2,2,2,4,3,2,2,2,2,3,2,1,2,3,2,2,3,4,1,2,1,2,3,3,2,3,3,3,2,2,3,2,3,2,1,2,2,3
130,2,2,1,3,3,3,2,2,2,2,3,4,3,3,2,3,3,2,2,3,2,1,2,3,4,3,3,1,2,2,3,3,2,1,2,3,3,3,3,3,3,2,2,2,4,3,2,1,3,3,3,3,2,2,2,2,2,1,3,4,2,3,2,3,1,3
131,2,3,3,3,4,2,2,3,2,2,2,4,3,3,1,2,3,4,3,1,2,2,3,2,4,3,4,1,3,2,2,2,1,2,2,3,3,2,2,1,1,2,1,3,1,2,1,3,1,2,3,3,3,2,3,3,2,1,4,2,1,2,1,2,2,3
132,2,3,3,3,3,4,2,2,1,1,2,4,4,4,2,1,3,1,2,2,3,2,2,1,4,3,3,2,2,2,3,4,2,2,3,3,3,1,2,1,1,4,3,3,2,1,2,2,2,2,3,4,2,2,4,3,3,3,2,2,1,2,1,3,1,4
133,2,2,2,2,4,3,4,3,4,4,3,4,4,3,2,2,4,4,3,3,3,2,3,3,4,4,3,2,2,3,4,3,1,4,3,2,2,3,2,4,2,2,4,4,3,4,4,4,4,2,4,4,4,2,4,4,4,3,4,2,4,4,4,3,2,3
134,2,3,1,4,2,4,1,4,3,4,2,4,4,4,3,2,1,3,2,1,4,1,3,2,4,4,4,3,3,2,2,4,2,3,2,4,4,2,3,1,1,4,1,4,3,1,1,1,1,3,3,4,2,3,3,2,1,1,1,1,1,1,2,2,1,4
135,2,2,2,3,3,3,3,2,3,2,1,4,4,3,2,1,3,4,2,2,4,2,2,2,4,3,3,1,2,2,3,4,2,3,2,4,3,3,2,4,1,4,4,3,2,2,1,3,2,2,2,1,2,3,3,2,2,2,2,2,1,2,2,4,2,3
136,2,2,1,3,2,4,1,3,1,4,1,4,3,4,3,4,3,2,3,1,3,1,2,3,4,3,4,4,3,1,4,4,3,2,3,4,4,3,4,3,3,4,2,2,3,2,2,1,1,3,3,3,3,3,4,1,2,2,1,1,1,3,1,2,1,3
137,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2,3,2,4,3,3,2,3,3,2,2,4,3,2,2,2,4,2,3,2,2,2,2,2,4,3,3,2,3,2,3,4,2,3,2,3,3,3,2,4,3,3,3,2,3,2,2,2,1,2,3,2,2,2,2,4,3,2,2,1,2,2,2,3,2,2
139,2,1,1,3,2,3,1,1,1,1,1,4,3,3,2,2,3,1,1,1,2,1,1,1,4,3,3,2,2,1,2,3,3,1,1,3,2,2,3,1,2,3,2,4,3,3,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,3
140,2,2,3,3,3,3,2,3,3,1,4,3,3,3,2,2,4,3,3,3,3,2,4,3,4,3,3,2,3,2,4,3,2,2,3,3,2,2,3,4,2,2,2,4,2,4,2,2,3,3,3,2,2,2,3,4,3,2,1,2,2,3,2,3,3,3
141,2,2,1,3,3,3,2,1,1,2,2,4,4,3,1,1,3,4,2,1,2,2,3,1,3,3,2,1,2,3,3,3,1,2,3,3,2,2,2,1,1,3,4,3,3,3,2,3,2,1,3,3,1,2,3,3,3,2,4,3,1,3,3,4,2,3
142,2,2,1,2,2,2,1,1,2,2,1,3,3,3,1,2,2,1,2,1,2,1,1,2,3,3,3,2,2,1,1,2,1,1,1,2,2,2,3,2,2,3,2,2,3,4,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,1,2,1,1
143,2,2,1,4,1,3,1,1,1,4,1,4,4,4,2,2,3,3,3,2,2,1,2,2,3,2,3,3,1,1,2,4,2,1,1,2,2,2,1,3,2,4,2,3,3,3,4,2,2,2,2,1,2,2,3,1,1,1,1,2,1,1,1,2,1,4
144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2,2,2,2,2,3,2,3,1,2,3,4,4,4,4,2,3,3,3,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,1,4,3,3,2,3,3,3,3,2,2,4,2,2,3,2,2,2,2,2,1,2,2,2,1,3
146,2,2,1,2,2,3,1,2,2,4,2,4,3,3,2,2,3,3,3,3,3,1,2,2,4,3,3,2,1,1,3,3,3,2,3,3,3,2,2,2,3,3,3,4,4,4,2,4,4,2,3,4,4,4,3,4,3,2,1,4,3,2,3,3,2,3
147,2,3,2,2,2,4,2,3,1,1,2,4,4,4,4,2,3,2,2,1,3,1,2,1,4,3,3,2,3,1,2,4,2,1,1,4,2,2,2,2,2,4,2,3,3,2,1,1,1,1,2,3,1,1,2,3,2,1,4,1,2,1,1,2,1,2
148,2,2,2,3,3,3,2,2,3,4,2,4,3,4,1,2,3,2,2,4,3,1,3,2,4,3,3,4,2,2,3,3,1,2,2,3,3,3,4,4,2,2,3,4,3,4,4,2,3,3,2,4,4,2,4,1,2,1,1,2,2,2,2,3,1,3
149,2,2,1,3,1,3,2,2,3,2,1,4,4,4,2,2,2,3,3,1,2,1,1,1,4,2,3,2,1,2,2,3,2,1,2,3,3,2,2,3,2,3,3,3,4,3,2,2,2,2,3,3,2,1,2,3,3,1,2,4,2,2,2,3,1,3
150,2,3,2,4,2,4,3,2,2,1,2,4,4,4,1,1,3,2,2,3,3,1,1,2,4,4,3,1,1,2,2,4,1,2,3,2,3,3,1,4,1,4,2,4,1,4,1,4,3,1,4,2,2,1,3,3,3,3,1,4,3,3,3,2,2,4
151,2,2,1,3,3,4,4,4,2,3,3,3,3,3,4,3,4,2,2,1,3,2,1,3,4,4,4,3,1,3,3,3,3,2,2,4,2,3,3,4,2,3,3,4,4,4,4,3,2,3,3,2,2,2,3,4,3,2,2,2,3,3,3,3,2,4
152,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2,1,1,3,3,2,1,2,2,4,1,4,3,2,2,1,3,3,1,4,2,1,2,1,4,3,3,2,2,1,3,3,3,1,1,3,2,3,4,3,4,4,3,1,3,4,1,1,1,2,2,4,4,2,2,3,3,1,4,1,2,1,1,3,2,2
156,2,3,1,2,2,3,2,2,2,1,1,2,1,2,1,2,2,4,2,4,1,1,2,1,4,2,2,4,2,1,3,2,2,1,1,2,3,2,3,4,2,2,2,2,3,4,4,2,4,2,2,3,3,2,2,3,2,2,1,1,2,2,2,1,2,2
157,2,3,1,3,2,3,1,2,2,1,3,4,3,4,2,2,3,2,2,3,3,1,4,4,4,4,4,3,3,3,3,3,3,1,1,4,3,4,4,1,2,3,2,2,4,4,1,1,2,2,2,4,3,3,3,2,2,1,2,1,1,1,1,1,1,2
158,2,4,4,4,3,3,4,3,4,4,3,3,4,3,3,3,4,3,4,3,4,3,3,3,4,4,3,4,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,4,4,4,3,4,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,4,3
159,2,2,1,3,2,2,1,2,2,1,1,3,4,3,2,2,3,3,3,1,2,1,1,2,4,2,3,2,1,2,2,3,2,2,2,4,2,2,2,2,1,2,2,3,4,2,2,1,2,1,2,3,2,2,2,2,2,2,1,2,1,2,2,3,2,2
160,2,2,1,2,2,3,1,2,1,2,1,3,3,2,2,1,2,2,1,1,2,1,2,2,3,3,4,2,2,2,3,3,2,1,2,3,2,2,2,1,1,2,1,3,2,1,1,3,1,1,3,3,2,2,2,2,3,2,2,1,1,2,1,2,1,2
161,2,2,3,3,3,4,2,2,2,1,2,3,4,4,4,4,3,3,4,2,2,2,3,3,3,3,4,3,1,3,3,2,2,2,2,4,3,4,2,2,3,3,3,3,2,4,4,3,4,3,3,4,3,4,3,3,4,3,1,2,2,2,2,2,2,3
162,2,2,2,3,2,3,2,2,1,1,2,2,3,2,2,3,2,2,2,1,3,2,2,2,4,3,3,1,1,1,2,3,2,2,2,3,3,2,2,2,2,4,2,2,1,3,1,2,2,2,3,2,2,3,3,3,2,2,2,1,2,2,2,3,2,3
163,2,2,1,4,2,3,3,3,1,1,1,3,4,2,2,3,2,2,2,1,2,1,3,3,3,3,3,2,3,1,2,3,3,2,1,3,3,3,3,2,2,3,3,3,4,3,2,2,2,2,3,3,1,3,3,3,1,1,1,1,2,1,1,3,1,3
164,2,4,3,3,2,4,4,3,2,4,4,4,4,4,3,2,4,4,4,2,3,3,3,3,4,4,2,4,4,2,1,4,3,4,2,4,2,3,3,4,2,4,4,4,3,4,4,4,4,2,4,2,3,1,3,3,4,2,4,2,4,2,4,4,2,4
165,2,1,2,2,2,3,3,4,1,4,4,4,2,3,1,2,2,2,2,1,2,3,3,2,4,2,3,2,2,4,2,2,3,3,1,2,2,2,3,4,1,3,2,3,4,3,2,2,1,2,3,4,2,2,2,4,3,1,2,1,3,3,1,4,3,2
166,2,3,3,3,3,4,4,4,3,1,3,3,3,3,2,3,3,4,3,2,3,4,3,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,2,4,4,2,4,2,1,1,4,3,4,4,4,3,3,2,3,3,4,1,1,3,3,2,3,3,4
167,2,2,2,3,2,3,2,2,1,2,1,3,3,2,2,2,3,2,2,2,2,2,2,3,4,3,3,1,2,1,3,4,2,2,1,2,3,3,3,2,1,4,2,2,3,2,2,1,2,2,2,3,2,3,3,2,2,1,3,2,1,2,2,2,2,4
168,2,2,1,3,3,4,1,2,2,1,1,4,2,4,1,1,2,2,2,1,3,1,2,1,4,4,3,2,1,2,1,4,1,1,2,2,4,3,1,2,1,4,2,2,1,3,1,1,2,2,2,1,2,2,4,2,2,1,1,4,1,1,3,3,2,4
169,2,1,1,2,2,3,1,2,1,1,1,4,3,3,2,1,2,2,1,1,3,1,1,1,4,2,3,1,2,1,1,3,2,1,1,3,1,2,1,1,2,3,1,1,2,1,1,1,1,1,1,3,1,2,3,1,1,1,1,2,1,1,1,1,1,1
170,2,3,3,4,2,3,3,4,1,1,3,3,4,4,2,3,3,4,3,4,4,2,2,2,4,3,3,2,3,2,4,4,4,4,4,2,3,3,2,4,4,3,2,4,2,3,1,4,2,2,2,3,2,3,3,2,2,3,1,1,1,1,1,3,1,4
171,2,4,3,3,3,3,4,3,1,1,3,3,3,3,2,2,3,3,4,2,2,3,2,2,4,3,3,1,1,3,2,1,1,1,4,2,2,2,3,4,1,2,1,4,2,3,2,4,4,2,2,4,4,2,3,4,3,2,4,4,4,4,4,4,1,2
172,2,4,2,2,2,4,2,4,1,1,4,4,4,4,3,3,2,3,2,3,2,2,2,1,4,3,3,2,2,3,3,4,4,3,3,2,2,2,2,3,2,4,4,4,4,4,1,4,2,3,4,2,1,2,3,2,4,4,1,1,3,3,2,3,3,4
173,2,3,3,4,4,2,2,1,1,2,2,3,3,3,2,2,4,2,2,1,2,2,2,3,4,4,2,1,1,2,3,2,2,2,4,3,4,3,2,4,2,2,3,4,2,2,2,4,1,4,4,4,2,1,3,4,4,4,2,1,1,3,1,2,1,2
174,2,3,2,4,4,4,3,3,3,2,3,4,4,4,4,3,4,4,4,1,3,1,1,2,4,4,4,2,1,1,4,4,4,3,4,4,3,4,2,4,1,4,3,4,2,4,1,4,4,3,3,3,2,1,4,3,4,2,1,2,2,2,4,4,2,4
175,2,2,2,3,2,2,3,2,3,1,2,3,4,2,2,4,4,3,4,2,2,1,4,2,4,4,4,4,4,4,4,3,2,2,3,4,4,3,3,2,3,3,2,3,4,4,1,1,1,2,4,2,4,3,4,4,3,3,1,1,3,2,2,2,1,3
176,2,2,1,3,1,3,2,3,2,1,2,4,4,4,3,2,3,2,3,1,3,1,3,3,4,3,3,3,3,1,4,3,3,2,1,3,3,3,3,1,3,3,2,2,4,1,1,1,1,1,2,4,1,3,3,2,1,1,1,1,2,1,1,2,2,3
177,2,3,1,4,2,4,2,4,4,2,3,4,4,4,3,3,2,3,3,1,2,1,3,3,4,3,3,2,2,1,2,3,2,2,2,2,1,2,4,4,1,3,2,4,4,3,4,1,1,2,2,3,2,2,2,4,2,1,1,2,2,2,2,1,2,3
178,2,2,1,2,1,4,3,3,2,1,1,4,4,4,4,4,2,1,1,1,4,1,1,1,4,3,4,1,2,1,3,4,4,1,1,4,3,3,3,1,3,4,1,2,2,1,1,1,1,1,1,3,1,3,3,1,1,1,1,4,1,1,1,1,1,4
179,2,2,2,4,2,2,2,2,2,3,4,4,3,4,3,2,4,3,2,3,3,1,4,3,4,2,3,4,3,1,1,2,3,1,3,2,3,3,2,3,2,3,4,2,3,2,3,3,2,2,3,2,1,3,2,3,2,2,4,2,2,2,3,2,3,2
180,2,3,1,4,3,4,1,2,2,2,2,3,4,3,3,3,3,3,2,2,3,1,3,3,3,3,3,3,2,2,3,4,3,2,1,4,3,3,3,3,4,4,2,3,4,2,2,1,3,3,2,2,4,2,3,4,3,2,4,2,2,2,2,2,2,3
181,2,2,1,3,3,3,2,2,1,3,2,3,3,2,1,2,3,3,2,1,2,1,2,1,3,3,2,2,1,2,2,3,1,2,1,3,3,2,2,2,1,2,2,2,3,1,3,2,1,2,3,2,3,2,3,2,2,1,4,2,2,2,2,3,1,2
182,2,2,1,3,3,4,2,2,3,1,2,4,4,4,2,2,4,3,3,1,4,2,3,4,4,3,4,1,1,2,4,4,3,2,3,4,4,4,2,2,1,4,3,4,3,2,1,3,1,2,3,4,1,2,4,3,2,1,1,1,2,2,2,3,2,4
